sno,label,cluster,algorithm,applic,assign,base,class,comput,confer,data,databas,depart,design,develop,distribut,email,engin,gener,graduat,group,home,homework,includ,inform,interest,lab,languag,lectur,link,mail,model,network,offic,page,paper,parallel,phone,problem,process,professor,program,project,public,research,scienc,softwar,student,system,time,univers,web,work
2525,2,3,0,0,0,0,0,0.376057837,0,0,0,0.261793074,0,0,0.20921861,0,0,0,0,0,0,0,0,0,0.143929233,0,0,0,0,0.180288906,0.442150751,0,0.330387168,0,0,0,0.179870551,0.21624541,0.218450318,0.176005486,0,0,0,0.127703506,0.425901024,0,0,0,0.181344837,0,0,0
2526,0,3,0,0,0,0,0,0.441432121,0,0,0.233209305,0.245842762,0,0,0,0,0.329635323,0,0,0,0.135715184,0,0,0.128641829,0,0,0,0,0,0,0,0.386221318,0.155128806,0,0,0,0,0,0,0,0,0.150578716,0,0,0.299964059,0.181971957,0.140846498,0.266320284,0,0.319406166,0.186823713,0
2527,2,2,0,0,0,0,0,0.345176324,0,0,0,0,0,0,0,0,0,0,0,0.237613709,0,0,0,0,0.176146534,0,0.486301016,0,0,0,0,0,0,0,0,0.534697027,0,0,0,0,0.378358114,0,0,0.31257764,0,0,0,0.173540189,0,0,0,0
2528,0,3,0,0,0,0,0,0.169258613,0,0,0,0.235659137,0,0,0,0,0,0,0,0,0.260186819,0,0,0,0,0,0,0,0,0.324582521,0,0,0.594811418,0.225866049,0,0,0.323829337,0,0.39328629,0,0,0,0,0,0.191692366,0,0,0,0,0.204116866,0,0
2529,0,3,0,0,0,0,0,0.286669437,0,0,0,0.199565242,0,0,0,0.271713928,0,0.313518893,0,0,0,0,0,0.417704998,0,0,0,0,0,0,0,0,0.25185462,0,0,0,0.548462332,0,0.333049992,0,0,0,0,0,0.162332485,0,0,0,0,0.172854031,0,0
2530,2,2,0.251650563,0.085500302,0,0,0,0.341220951,0.096669695,0,0,0.263934819,0.074759688,0.082520188,0.084372096,0.071870999,0.141557536,0.165857645,0.151353429,0,0.058281094,0,0,0,0,0.090623613,0,0,0,0,0.089153603,0.082928822,0.066618017,0,0.162651121,0.176189979,0,0,0.176189979,0.070978159,0.062337085,0.129328082,0,0.154497908,0.257631208,0.156290908,0.120969337,0,0.365656859,0.13716476,0,0.460324787
2531,2,3,0,0,0,0,0,0.198386248,0,0,0,0.276213605,0,0,0,0,0,0,0.39598675,0,0,0,0,0.578135765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371401039,0,0,0.384246059,0,0.224680614,0,0,0,0,0.239243241,0,0
2532,0,3,0,0,0,0,0,0.218586579,0,0,0,0.608677141,0,0,0,0,0,0,0.436307404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372814809,0,0,0.247558323,0,0.348719007,0,0,0.263603763,0,0
2533,3,3,0,0,0,0,0,0.198061537,0,0,0,0.275761511,0,0.431089233,0,0,0,0,0,0,0,0,0,0.577189497,0,0,0,0,0,0.379817085,0,0,0,0,0,0,0,0,0,0,0,0.337807905,0,0,0.224312867,0,0,0,0,0.238851658,0,0
2534,3,2,0,0,0.085830185,0.159978974,0.223432901,0.035337191,0,0,0,0,0.069679708,0,0,0,0,0,0,0,0.054320847,0,0.072555025,0.102979385,0.108197288,0,0.522739715,0,0,0.067765145,0.083095545,0,0,0.094310966,0.151598848,0,0,0,0,0,0.058101231,0.723240818,0,0.143999652,0,0.072835408,0,0.106596351,0,0,0,0
2535,0,3,0,0,0,0,0,0.140783714,0,0,0,0,0,0,0,0.26687809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269977,0,0,0.247372228,0,0,0,0,0,0,0,0,0.480233083,0,0,0.318886734,0,0,0,0,0.33955531,0.29791371,0.488377395
2536,1,0,0,0,0.329010686,0,0.428239857,0.067728582,0,0.153773598,0,0,0.534202943,0,0.150722344,0,0,0.14814408,0,0,0,0.190435841,0,0.098687071,0.103687485,0.323780115,0,0.344730178,0,0,0,0.14814408,0,0,0,0.157372923,0,0,0,0,0,0,0,0,0.076705415,0,0,0,0.130641911,0,0,0
2537,2,2,0,0,0,0.459950228,0,0,0.172697424,0.692007814,0.089456241,0,0.066777937,0.073709884,0,0,0.189666124,0.14814978,0.067597057,0,0,0,0,0,0,0,0,0.258557581,0,0,0,0,0,0,0,0,0,0,0,0.126800289,0.111363277,0,0.065592858,0,0,0.13960444,0,0.255393018,0,0.122520304,0,0
2538,1,0,0.234784341,0.079769867,0.257747037,0.120103746,0.14910364,0.159175753,0.04509533,0,0.093436454,0,0,0.038494744,0,0.167635082,0.066035006,0.077370734,0,0,0.054374955,0.497291585,0.145254593,0.103081961,0.054152531,0,0.037375744,0,0.07034535,0,0.083178315,0,0.124306237,0.094404908,0.379374635,0.082190653,0,0,0.369857936,0,0.116318209,0.241320409,0.068511308,0,0.040060691,0.109361938,0.197507945,0.080026897,0.034114966,0.106643041,0.037425919,0
2539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,2,2,0,0.062529392,0,0.125528005,0,0.360456689,0.212093892,0.125906899,0,0.115814916,0.109348804,0.06034993,0.061704295,0.157685404,0,0,0,0,0.042623023,0,0,0.080803098,0.127346012,0.066276251,0,0.141129258,0.110283548,0,0,0.424541447,0,0.259004884,0.178428768,0.064426979,0,0,0.064426979,0.051908836,0.091178626,0.141873295,0.053704119,0.07532652,0.157012338,0.057150532,0,0.543667548,0,0.133751248,0,0.048093112
2541,1,1,0,0,0,0.428430935,0,0,0,0,0,0,0.373210826,0,0,0,0,0,0,0,0.290947375,0.532177655,0,0,0,0,0,0,0,0,0,0,0,0.252569036,0,0.439782514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228248558,0,0
2542,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205099496,0.152667768,0,0.2039146,0.144710859,0,0,0,0,0.395015226,0.190452727,0,0,0,0.530118563,0.213032925,0,0,0,0.230765496,0,0,0.508163844,0,0,0,0.204702611,0,0,0,0,0,0
2543,0,1,0,0,0,0,0,0,0,0,0,0.17153263,0,0,0,0.467093413,0,0,0,0,0.18938595,0,0,0,0,0.588967642,0,0,0,0,0,0,0,0.328808788,0.264269553,0,0.235710351,0,0,0,0.202566002,0,0,0,0,0,0.196546525,0,0.237642321,0,0,0
2544,2,2,0.650068311,0,0,0,0,0.097938685,0,0.444727574,0,0.136360245,0,0,0,0.185658472,0,0,0,0,0,0,0,0,0.149936934,0,0,0,0,0,0,0,0,0.130693637,0,0,0.187378467,0,0,0.183352071,0.161030292,0.167041327,0.189693359,0.26606787,0.110919604,0,0,0.147718398,0,0.118108834,0,0
2545,0,2,0,0,0,0,0,0.224230181,0,0,0.29615292,0.156098085,0,0,0,0,0.627906742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245231577,0,0.149611249,0,0,0,0,0,0,0.184339066,0,0,0,0.126974968,0.231086519,0,0.507300917,0,0,0,0
2546,3,1,0,0,0,0,0,0.37245454,0,0,0,0.103713854,0,0,0,0,0,0,0.148686781,0.461504852,0.114508515,0,0,0.108540432,0,0.178053889,0,0,0.148140656,0,0,0,0,0.099403905,0,0,0,0,0,0,0,0.254098983,0.144278337,0.101183905,0.168728056,0.153537267,0.35651405,0.224705439,0,0.449160324,0,0
2547,1,0,0.129931789,0.08829074,0.190186072,0,0.16503062,0.09787701,0,0.133334255,0,0.05450975,0,0.042606683,0,0.074216623,0,0.171270671,0,0.040426155,0,0.055041137,0,0.114092989,0,0,0.041368153,0.249090991,0.233578538,0,0,0,0.137584403,0,0.041989874,0,0,0.135077866,0,0.036647322,0.611529769,0.467421181,0,0,0.066509852,0,0.187376045,0.088575225,0,0,0,0.169767219
2548,3,1,0,0,0,0,0,0.070269661,0,0.638171854,0,0,0,0,0,0,0,0,0,0,0.108019553,0,0,0.102389669,0,0.503891824,0,0,0,0.134754169,0,0,0,0.18754178,0,0,0.134441476,0,0,0,0,0,0,0.477250106,0,0,0.112103711,0,0,0,0,0
2549,0,3,0,0.152050983,0,0.152621477,0,0.269696153,0,0,0,0.093874636,0.132950221,0,0.150044617,0,0,0,0,0,0,0,0.138436381,0,0.206442502,0,0,0,0.268173434,0,0,0.147477946,0.118471335,0.089973567,0.144626757,0,0.128997167,0,0,0,0,0,0.391772434,0.274754101,0.458163039,0,0.107563986,0.305081826,0,0.24392939,0,0.116946681
2550,1,0,0,0,0.156393423,0,0.135707643,0,0.164175227,0,0,0,0,0,0,0,0,0,0,0,0.098979435,0,0,0.281462143,0,0,0.680355497,0.163865597,0,0.123476641,0,0,0.226276252,0.171846476,0,0,0,0,0,0,0.317603313,0.329458999,0,0.174923686,0,0,0,0,0.124199829,0,0,0
2551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819013785,0,0,0,0,0,0,0,0,0,0.57377384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,2,2,0.157156883,0.160185944,0,0,0,0.142062656,0.181111948,0,0,0.098897073,0.140063262,0,0,0,0.132604955,0,0,0.146690396,0.109190398,0,0,0.517497452,0,0,0,0,0.282521124,0,0.3340609,0.155368242,0,0.379149163,0.30472902,0,0,0,0,0.132978517,0,0.121148934,0,0.096484622,0.080445911,0,0,0,0.13701259,0.171319991,0,0
2553,0,1,0,0,0,0,0.148025985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698369255,0.134684761,0,0,0,0.656058139,0,0,0,0,0,0,0,0,0,0,0,0,0.112045969,0,0,0.084697819,0.148621686,0
2554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75515619,0,0,0,0,0,0,0,0,0,0,0,0,0.65554491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,1,0,0,0.046597785,0.351315141,0,0,0.061988633,0,0,0,0,0,0.044973619,0,0,0.038574528,0.045196325,0.041243916,0,0.063526556,0,0.042425433,0.090323412,0.031633348,0,0.043666284,0.893957862,0.041092428,0,0,0.090392649,0,0.110293767,0,0,0,0.047527289,0,0,0,0,0,0.028067192,0.070204685,0,0.032964229,0.124661146,0,0.024918329,0,0
2556,0,1,0,0,0,0,0,0.284208485,0,0,0,0,0,0,0,0,0,0,0,0,0.218444723,0,0,0.207059577,0.21755116,0.339668474,0,0,0,0.272509342,0,0,0.24969254,0.379260154,0,0,0,0,0,0,0,0,0.275235788,0.193025734,0.321877841,0,0.226703994,0,0,0.342740285,0,0
2557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,0,2,0,0,0,0,0,0.235609968,0,0,0,0.164020136,0.232293987,0,0,0,0,0,0.23514338,0,0,0,0,0,0,0,0.497907992,0,0,0.225911332,0,0.257677195,0,0.314408181,0,0,0,0,0,0,0.387388722,0,0,0.160019104,0.266838015,0,0.187938515,0,0,0.142066532,0,0.204332198
2559,2,3,0,0,0,0,0,0.226443944,0,0,0,0.315278397,0,0,0,0.429260783,0.422737262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397886527,0,0,0,0.433237581,0,0,0,0,0,0,0,0.256457114,0,0,0,0,0.273079327,0,0
2560,2,3,0,0.32319558,0,0,0,0.573259069,0.182708232,0.162693702,0,0.099768732,0,0,0,0,0,0.313475253,0,0,0.11015278,0,0,0.104411714,0.109702192,0,0.151431555,0,0,0,0,0,0,0,0,0,0.137096497,0,0,0.134150562,0.117818709,0,0.138790201,0,0.16230989,0.147696936,0.114317593,0,0,0.432074927,0.151634847,0
2561,2,1,0,0,0,0.057729353,0.053751384,0.178522862,0,0,0,0.106524759,0.050288665,0,0.056754651,0,0,0,0.050905522,0,0.078407988,0,0.052363815,0.074321433,0.117130882,0,0.107790685,0,0.253592731,0,0,0.223135212,0,0.272261331,0,0,0.048793415,0,0.059258933,0.04774494,0.041932341,0.347980934,0.098792427,0.034642081,0.086650504,0.05256617,0,0.07693184,0.098386687,0.215289056,0.701580039,0.088470593
2562,0,2,0,0,0,0,0,0.130847993,0,0,0,0.091089973,0,0,0,0,0,0,0.130588869,0,0.201141452,0,0,0,0.100159334,0.312762922,0,0,0,0.250923546,0,0.429309644,0.114957046,0.087304624,0.140336602,0,0.250341286,0,0,0.122480971,0.107569805,0,0,0,0.074095377,0,0.104373248,0.296031991,0,0.078897853,0,0.567388092
2563,0,3,0,0,0.510873386,0,0,0.210331952,0,0,0,0.292845636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345826735,0,0,0,0.476419235,0,0,0,0,0.253649124,0.445085375,0
2564,1,0,0,0,0.099252752,0,0.258374492,0.081726806,0,0,0,0,0,0,0,0.154926258,0,0,0,0,0,0,0,0.238167666,0,0.097674844,0.086355493,0,0,0.078362608,0,0,0.143602847,0.054529901,0,0,0.07818077,0.09399111,0,0,0.873436217,0,0,0,0.046279491,0,0.065190852,0,0,0,0,0.070877383
2565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,2,2,0.141374503,0,0,0,0,0.31949026,0,0,0,0.088965397,0,0,0.284395862,0.121128997,0,0,0,0.131959107,0,0,0,0.18621124,0.097823225,0,0,0,0,0,0,0.279530971,0,0,0,0.445417116,0,0,0.148472372,0.119624234,0.105060855,0.217965258,0.123761475,0.433976078,0.217101544,0,0,0.192751575,0,0.231172935,0,0
2567,0,3,0,0,0,0,0,0.330276805,0,0,0,0.114961279,0,0,0,0,0.616577816,0,0,0,0,0,0.169532732,0.120311284,0.252814767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159924847,0.112156966,0.280539086,0,0.131725608,0.124537002,0,0.398296224,0,0.286431793
2568,3,2,0,0.120207499,0,0.120658517,0,0.106607335,0.135910891,0.121022713,0,0,0.105106941,0.116017665,0,0,0,0.116592177,0,0,0,0,0,0,0,0,0.788516104,0,0,0,0,0,0,0.355653652,0,0,0,0,0.247710899,0,0,0,0.103241653,0,0,0,0,0.1607931,0.205635281,0,0,0
2569,0,1,0,0,0,0,0,0.337500041,0,0,0,0.117475511,0,0,0.187767099,0.159946353,0.157515631,0,0.168415838,0,0.259405003,0,0,0,0,0.201679629,0,0,0.335594497,0,0,0,0.296512057,0.337781041,0,0,0,0,0,0,0,0,0,0.114609867,0.191116364,0,0.134606479,0.254521313,0,0.101751765,0,0.43904419
2570,0,3,0,0.042324559,0,0.04248336,0,0.30028798,0.239268287,0,0.148727462,0.182915079,0,0,0.041766071,0,0.175185352,0,0.11238499,0.038758746,0.057700885,0,0,0.711016358,0.028732428,0,0,0.095526813,0,0.035990868,0,0,0.065954812,0,0.080515936,0,0.071814704,0,0.087217973,0,0.061716498,0.064020288,0,0.101973218,0.297577466,0.154734978,0,0.141536448,0,0.226332062,0,0.032553007
2571,2,2,0,0,0,0.092070022,0,0.081348089,0,0,0,0.056630561,0,0.177057522,0,0,0.151864817,0,0.081186991,0,0.125049473,0,0.083512759,0.059266003,0.124537949,0,0.601687284,0,0.080888793,0,0,0,0,0.217108849,0,0,0,0,0,0,0.535008468,0.138744896,0.078779862,0.110498281,0.046065034,0.083835488,0.064888761,0.306738071,0.156912627,0.04905073,0,0.070548941
2572,0,3,0,0,0,0,0,0.58044303,0,0,0,0,0.163506817,0,0,0,0,0,0.165512444,0,0.254933007,0,0,0,0.126945093,0,0,0,0,0.159014201,0,0,0,0.331957887,0,0,0,0,0,0,0.272674715,0,0,0.112634057,0.469554065,0.17091182,0,0.125066755,0,0.199995245,0,0
2573,2,2,0,0,0,0,0,0.165546633,0,0,0,0.18439275,0.13057338,0.216191509,0,0,0.061810203,0,0,0.068375749,0,0,0,0,0.050687947,0.079140455,0.419814113,0,0.065844779,0.063492832,0,0,0,0,0,0,0,0,0,0.123968656,0.707696441,0,0,0.269842136,0.112493037,0,0,0,0.063864702,0.119784249,0,0.229711893
2574,0,3,0,0,0,0,0,0.304430308,0,0,0,0.282572655,0,0,0,0.192365478,0.378884159,0,0,0,0,0,0.208354128,0,0.155353482,0,0,0,0,0.19459917,0,0,0,0,0,0,0.194147608,0,0,0,0,0.173075779,0,0.137839853,0.344779891,0.418318592,0.161889529,0,0,0.367126726,0,0
2575,2,1,0,0,0,0,0,0.098000772,0,0,0,0.136446688,0,0,0,0,0,0,0,0,0.753241107,0,0,0.142796569,0,0,0,0,0.194894908,0,0,0,0.516593899,0,0,0,0.187497252,0,0,0,0,0,0,0.13311827,0.110989919,0,0,0,0,0.118183707,0,0
2576,2,3,0,0,0,0,0.312499208,0.296541218,0,0,0,0.206437492,0,0,0,0.2810707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260527513,0,0.318045282,0,0.283674621,0,0,0.27757901,0,0,0.287179166,0.20140175,0.33584517,0,0,0,0,0.178806452,0.313756797,0
2577,2,2,0,0,0,0.300848911,0,0.265813815,0,0.150878497,0,0,0,0,0,0,0.248117486,0,0,0.137236396,0.102153222,0,0,0.193658173,0.203470715,0.158842148,0,0,0,0.127435934,0,0,0.350297739,0,0.285089642,0,0.127140223,0,0,0.124408229,0.109262433,0,0,0.361065269,0.225783838,0.273941665,0,0.100230034,0,0.24041797,0.140622764,0.115263207
2578,1,0,0,0,0,0,0.346959737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253057809,0,0,0,0,0,0.347888976,0,0,0,0,0,0.578513835,0.219677414,0,0,0,0.378649577,0,0.30818875,0.270669015,0,0,0,0,0,0,0,0,0,0,0
2579,0,1,0,0,0,0,0,0.288943835,0,0,0,0,0,0,0,0.273869671,0,0,0,0,0.222084347,0,0,0.210509507,0.221175895,0,0,0,0,0,0.339726288,0,0.253852801,0.385579209,0,0.335692366,0,0,0,0,0.237539998,0,0,0,0.16362041,0,0.23048123,0,0,0.348450864,0,0
2580,2,3,0,0,0,0,0,0.403187919,0,0,0,0.187119807,0,0.292518465,0,0.254769104,0,0.293966996,0,0,0,0,0,0.195827885,0.205750365,0,0,0,0,0,0,0,0.472296551,0,0,0,0.257129359,0,0,0,0,0,0,0,0.304417974,0.277010859,0,0,0,0.16207438,0,0
2581,1,0,0,0,0.242525016,0,0,0,0,0,0,0,0,0,0,0,0,0.218404124,0,0,0,0.280753528,0,0.145491223,0.152863174,0,0,0.254112391,0.198572687,0.382959513,0,0,0.701789764,0,0,0,0,0,0,0,0.164173035,0,0,0,0,0,0,0,0,0,0,0
2582,1,0,0,0.068800667,0.222304095,0,0.257200626,0.091524936,0,0,0,0,0,0,0,0,0,0.06673144,0,0,0.046897824,0.857817471,0,0.088907102,0,0.072923311,0,0.077641784,0,0.175514817,0,0,0.21442563,0.081423235,0.065441322,0.070888569,0,0,0,0,0.050161613,0.052034076,0.059090279,0,0.034551923,0,0,0.046014902,0.058847596,0.036791398,0,0
2583,2,2,0,0,0,0,0,0.280297906,0,0,0,0.195129693,0.276352985,0.305040067,0,0,0.261637311,0,0,0,0,0,0,0,0,0,0,0,0,0.268759737,0,0,0.246256884,0,0,0,0.268136088,0.322360709,0,0.524748739,0,0,0,0.190369787,0.158724474,0,0,0,0,0,0,0
2584,0,3,0,0,0,0.136492191,0,0.301492781,0,0,0,0.167907623,0,0,0,0.114305576,0,0.131892236,0,0,0,0,0,0,0.092312661,0.432390719,0,0,0.119916214,0.231265718,0,0.527568944,0.317853275,0,0,0,0.230729072,0,0,0,0,0,0,0.24571764,0.136581208,0,0.096196449,0,0,0.218150534,0,0
2585,1,0,0,0,0.169163827,0,0,0.139293058,0,0,0,0,0,0,0.15499052,0,0,0,0,0.143830578,0,0,0,0.101481705,0,0.332948964,0,0,0,0,0,0,0.244752984,0.650575483,0,0,0,0,0,0,0.229024943,0,0,0,0.157755138,0.143552254,0.333328814,0,0.268682891,0,0.147379659,0
2586,2,3,0,0,0,0,0,0.304807881,0,0,0,0.212192339,0,0,0,0.288906092,0,0,0,0,0,0,0,0,0.233319241,0,0,0,0,0,0,0.333356183,0,0,0,0.354123074,0.291582603,0,0.354123074,0.285317065,0,0,0,0.207016215,0.345207507,0,0,0,0,0.18379103,0,0
2587,1,2,0,0,0.328495945,0,0.28504658,0.338113098,0,0,0,0,0.266683588,0.147183464,0,0,0.126241402,0.591649225,0,0.1396509,0.103950481,0,0,0.098532674,0,0,0,0,0,0,0,0,0,0.090238562,0,0,0,0,0.157126711,0,0,0.115335141,0,0.183708882,0.076585408,0,0.215761579,0.101993457,0,0,0,0.234582239
2588,2,2,0.36941359,0.088596167,0.047710997,0,0,0.402683959,0.225382479,0,0,0.013674579,0.038733324,0.085508147,0.065570333,0,0,0.085931577,0,0.020283001,0,0,0.080663292,0,0.030072174,0,0,0.049990536,0,0,0.369526998,0.021482894,0,0,0.042135132,0.616172436,0,0.112954288,0.114106007,0.036774097,0,0.083756812,0.057068911,0.106728063,0.066739933,0.080975009,0,0.088881637,0.094724216,0.118442779,0,0.01703545
2589,2,3,0,0,0,0,0.188146821,0.089269486,0.227614647,0,0,0.124290101,0,0,0,0.169224617,0,0,0,0,0,0,0,0.780445471,0,0,0,0,0,0,0,0,0.313712305,0,0.191485954,0,0.170792363,0,0,0,0,0,0.17290235,0,0.101101378,0,0,0,0,0.107654243,0.18890398,0
2590,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75515619,0,0,0,0,0,0,0,0,0,0,0,0,0.65554491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,0,1,0,0,0,0,0,0.305028641,0.259248668,0,0,0.141564014,0,0,0.226268983,0.192743557,0,0,0,0.209976703,0.31259633,0,0,0,0.155658816,0,0,0,0.202204288,0,0,0.222398413,0,0.407043474,0,0,0.194529189,0,0,0,0,0,0.196932423,0.276221532,0.230305018,0,0.16220771,0.153355617,0.196123623,0.122616095,0,0
2592,2,2,0,0,0,0,0,0.222938539,0,0,0,0.103465938,0,0,0.33074977,0.140871909,0,0,0,0.153467227,0,0,0,0.324842938,0,0,0,0,0,0,0,0.325091946,0,0,0.159403474,0.172672002,0,0,0,0.139121883,0,0.380237384,0,0.201884074,0.168324732,0,0.118553949,0.448336616,0,0.268851996,0,0
2593,3,2,0,0,0,0,0,0.099086916,0,0,0.785216674,0,0,0,0,0,0,0,0,0,0.152317858,0,0,0,0,0,0,0,0,0,0,0,0,0.132225887,0.212544659,0,0,0,0,0,0,0.506999147,0,0.134593622,0.112220022,0,0,0,0,0,0,0
2594,3,2,0,0,0,0,0,0.273712569,0,0.155361907,0,0.095272652,0,0.297873436,0,0,0,0,0,0.141314425,0,0,0,0.099706398,0,0,0.289214579,0,0,0,0,0,0,0.182626973,0.146780592,0.317996817,0,0,0.158998409,0,0.225018413,0.583545085,0,0,0.077497696,0.282081941,0,0.103208406,0,0.082520692,0,0.118688295
2595,0,1,0,0,0,0,0,0.12688834,0,0,0,0.176666913,0.25020502,0,0,0,0,0,0,0.262043544,0.195054615,0,0,0.369777081,0.19425673,0,0,0,0.252343843,0,0.298378437,0.2775454,0,0.169325315,0,0,0.485531178,0,0,0,0,0,0,0.17235738,0.143706283,0,0.202429519,0,0,0.153020575,0,0
2596,1,2,0,0,0,0,0,0.582858774,0,0,0,0,0,0,0,0,0,0,0,0,0.179195809,0,0.239347454,0.169856282,0,0,0.492695693,0,0,0,0,0,0,0.155558415,0,0,0,0,0,0,0.191666691,0,0,0,0.396066972,0,0,0.175822178,0.224855687,0,0,0
2597,0,1,0,0,0,0,0,0.283833875,0,0,0,0.098795631,0,0,0,0,0,0,0.424907679,0,0.218156795,0,0,0,0.108632204,0,0,0,0.141115666,0,0,0,0,0,0,0,0,0,0,0,0.116669556,0,0,0.19277131,0.16072679,0,0,0.107024832,0,0.427860656,0,0.615385672
2598,0,2,0,0.323317311,0,0,0,0.358421867,0,0.16275498,0,0.199612619,0,0,0,0,0.133824094,0.156796661,0,0.4441171,0.110194269,0,0,0,0.109743511,0.171345494,0,0,0.142559279,0,0,0,0,0.095658743,0,0.166564529,0,0,0.166564529,0,0.117863085,0.122262749,0.138842477,0.194743359,0.162371024,0,0.114360651,0.324359087,0,0.172895067,0,0.248672425
2599,0,2,0,0,0,0,0,0.21458839,0.273573102,0,0,0,0,0.23353031,0,0,0,0,0,0,0,0,0,0,0.164259533,0,0,0,0,0.411510168,0,0,0,0,0.23014954,0.498613749,0.205277636,0,0,0,0.352825148,0,0.207813657,0.145741889,0.121515105,0,0.171170276,0,0,0,0.227046231,0
2600,2,3,0,0,0,0,0,0.572971369,0,0,0,0.319099715,0,0,0,0,0,0,0,0,0.176155996,0,0,0,0,0,0,0,0,0.219754242,0,0,0.402709092,0.152919579,0,0,0,0,0,0,0.188415327,0,0,0,0.519130981,0,0,0,0,0,0,0
2601,3,2,0,0,0,0,0,0.326600449,0,0,0.172543547,0.090945304,0.128801546,0,0.581450065,0,0,0,0,0,0,0,0.134116512,0,0,0,0,0,0,0,0,0.142875937,0,0,0.280227437,0,0,0,0,0,0,0,0,0.532360951,0.147955396,0,0,0.098520611,0,0.236317641,0,0.113297392
2602,2,3,0,0,0,0,0,0.324204126,0,0,0,0.300926742,0,0,0.240493278,0,0.201747008,0,0,0,0,0,0.221887461,0,0.165444236,0.258312534,0,0,0,0,0,0,0,0,0,0.251104972,0,0,0,0,0,0,0.209312489,0.587172142,0.122391519,0,0,0.162996247,0,0.130324299,0.228683776,0
2603,2,3,0,0,0,0,0,0.195049653,0,0,0,0.543136114,0,0,0,0,0.364128776,0,0,0,0.299833183,0,0,0,0,0,0,0,0,0,0,0,0,0.260282733,0,0,0.373173326,0,0,0.365154563,0,0,0,0,0.220901783,0,0,0,0,0.235219485,0,0
2604,3,2,0,0,0,0.332298725,0,0.146800584,0,0,0,0.204390773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35089403,0,0,0,0,0,0,0,0,0.31489203,0,0,0,0,0,0,0.751136213,0,0.199404957,0,0,0,0,0,0,0,0
2605,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585476307,0,0,0,0,0,0,0,0,0,0,0,0,0.591333977,0.414708696,0,0,0,0,0,0.368182454,0,0
2606,1,2,0,0,0,0,0,0.516129375,0,0.146480018,0,0,0.127216339,0,0,0,0.120442125,0,0,0,0.099175204,0,0.132465892,0,0,0,0.545360925,0,0,0,0,0,0,0.086093183,0,0,0,0,0,0,0.212154329,0,0,0,0.511470594,0.132977795,0,0.097308082,0.124445481,0,0,0
2607,3,2,0,0.455072744,0.016901155,0.063004162,0,0.041750301,0,0.031597167,0,0.019376345,0.274418039,0.121161704,0.1238808,0,0.01299027,0.015220211,0.013889207,0,0,0,0.014287092,0.020278071,0,0.016632463,0,0,0,0,0,0.030440422,0,0,0,0,0,0.016005181,0.016168375,0.02605373,0.011440939,0.03560404,0.013477403,0.009451844,0.015761313,0,0.011100959,0.47228178,0.671102571,0.033565758,0,0
2608,0,1,0,0,0,0,0,0.345109843,0,0,0,0,0,0,0,0,0,0,0,0,0.530507905,0,0,0,0.21133513,0,0,0,0.137264533,0.132361504,0,0,0.242558144,0.552635486,0,0,0.132054363,0,0.160378213,0,0,0.23544366,0,0.187510463,0.078170229,0,0,0,0,0,0,0.119718284
